,date,co2,co,pm,uv,temperature,humidity
2022-01-18 01:38:14,2022-01-18 01:38:14,693.03064,6.84745,0.03363666666666667,2.19727,29.0,67.0
2022-01-18 01:43:28,2022-01-18 01:43:28,693.03064,6.84745,0.03364,2.19727,29.0,67.0
2022-01-18 01:48:43,2022-01-18 01:48:43,693.03064,6.90433,0.02692,2.19727,29.0,67.0
2022-01-18 01:53:57,2022-01-18 01:53:57,693.03064,6.84745,0.03363666666666667,2.19727,29.0,67.0
2022-01-18 01:59:11,2022-01-18 01:59:11,989.70398,6.981091666666668,0.03112,2.73438,29.0,68.0
2022-01-18 02:04:25,2022-01-18 02:04:25,715.33966,6.90433,0.03531,2.19727,29.0,67.0
2022-01-18 02:09:40,2022-01-18 02:09:40,715.33966,6.84745,0.04119,2.19727,29.0,67.0
2022-01-18 02:14:54,2022-01-18 02:14:54,715.33966,6.84745,0.03196,2.19727,29.0,67.0
2022-01-18 02:20:09,2022-01-18 02:20:09,715.33966,6.84745,0.03531,2.19727,29.0,67.0
2022-01-18 02:25:24,2022-01-18 02:25:24,715.33966,6.84745,0.03699,2.19727,29.0,67.0
2022-01-18 02:30:38,2022-01-18 02:30:38,693.03064,6.79088,0.03363666666666667,2.19727,29.0,67.0
2022-01-18 02:35:52,2022-01-18 02:35:52,715.33966,6.84745,0.01684,2.19727,29.0,67.0
2022-01-18 02:41:07,2022-01-18 02:41:07,715.33966,6.84745,0.02272,2.19727,29.0,67.0
2022-01-18 02:46:20,2022-01-18 02:46:20,715.33966,6.90433,0.02608,2.19727,29.0,67.0
2022-01-18 02:51:34,2022-01-18 02:51:34,711.13696,6.84745,0.02944,2.19727,29.0,68.0
2022-01-18 02:56:48,2022-01-18 02:56:48,989.70398,6.981091666666668,0.03196,2.73438,29.0,68.0
2022-01-18 03:02:02,2022-01-18 03:02:02,711.13696,6.90433,0.03027666666666667,2.19727,29.0,68.0
2022-01-18 03:07:16,2022-01-18 03:07:16,711.13696,6.90433,0.03027666666666667,2.19727,29.0,68.0
2022-01-18 03:12:30,2022-01-18 03:12:30,711.13696,6.90433,0.03027666666666667,2.19727,29.0,68.0
2022-01-18 03:17:45,2022-01-18 03:17:45,711.13696,6.90433,0.02524,2.58789,29.0,68.0
2022-01-18 03:22:59,2022-01-18 03:22:59,711.13696,6.84745,0.03028,2.19727,29.0,68.0
2022-01-18 03:28:14,2022-01-18 03:28:14,711.13696,6.84745,0.03027666666666667,2.19727,29.0,68.0
2022-01-18 03:33:28,2022-01-18 03:33:28,706.94977,6.84745,0.0286,2.19727,29.0,69.0
2022-01-18 03:38:42,2022-01-18 03:38:42,711.13696,6.84745,0.03531,2.19727,29.0,68.0
2022-01-18 03:43:56,2022-01-18 03:43:56,706.94977,6.84745,0.02944,2.19727,29.0,69.0
2022-01-18 03:49:11,2022-01-18 03:49:11,706.94977,6.84745,0.03783,2.58789,29.0,69.0
2022-01-18 03:54:27,2022-01-18 03:54:27,706.94977,6.84745,0.03615,2.19727,29.0,69.0
2022-01-18 03:59:41,2022-01-18 03:59:41,706.94977,6.84745,0.03028,2.19727,29.0,69.0
2022-01-18 04:04:57,2022-01-18 04:04:57,706.94977,6.84745,0.02692,2.19727,29.0,69.0
2022-01-18 04:10:11,2022-01-18 04:10:11,983.87665,7.0098383333333345,0.03783,2.19727,29.0,69.0
2022-01-18 04:15:26,2022-01-18 04:15:26,706.94977,6.84745,0.04539,2.19727,29.0,69.0
2022-01-18 04:20:40,2022-01-18 04:20:40,753.10425,6.96152,0.02608,2.19727,29.0,69.0
2022-01-18 04:25:54,2022-01-18 04:25:54,706.94977,6.84745,0.03867,2.19727,29.0,69.0
2022-01-18 04:31:09,2022-01-18 04:31:09,706.94977,6.84745,0.02356,2.73438,29.0,69.0
2022-01-18 04:36:23,2022-01-18 04:36:23,702.77826,6.84745,0.03448,2.19727,29.0,70.0
2022-01-18 04:41:37,2022-01-18 04:41:37,706.94977,6.84745,0.034755,2.19727,29.0,69.0
2022-01-18 04:46:53,2022-01-18 04:46:53,725.19025,6.84745,0.03615,2.19727,29.0,70.0
2022-01-18 04:52:07,2022-01-18 04:52:07,1006.3965,6.84745,0.02272,2.19727,29.0,70.0
2022-01-18 04:57:22,2022-01-18 04:57:22,720.90228,6.90433,0.01852,2.19727,29.0,71.0
2022-01-18 05:02:37,2022-01-18 05:02:37,725.19025,6.96152,0.04035,2.19727,29.0,70.0
2022-01-18 05:07:51,2022-01-18 05:07:51,725.19025,6.90433,0.03867,2.19727,29.0,70.0
2022-01-18 05:13:07,2022-01-18 05:13:07,748.10376,6.90433,0.02944,2.19727,29.0,70.0
2022-01-18 05:18:21,2022-01-18 05:18:21,748.10376,6.90433,0.03028,2.19727,29.0,70.0
2022-01-18 05:23:35,2022-01-18 05:23:35,748.10376,6.90433,0.01852,2.19727,29.0,70.0
2022-01-18 05:28:49,2022-01-18 05:28:49,1064.8025,7.0098383333333345,0.03699,2.19727,29.0,70.0
2022-01-18 05:34:05,2022-01-18 05:34:05,771.52545,7.6111,0.036713333333333334,2.19727,29.0,70.0
2022-01-18 05:39:19,2022-01-18 05:39:19,771.52545,6.90433,0.036713333333333334,2.19727,29.0,70.0
2022-01-18 05:44:33,2022-01-18 05:44:33,771.52545,6.90433,0.03699,2.73438,29.0,70.0
2022-01-18 05:49:47,2022-01-18 05:49:47,1035.3043,7.009838333333334,0.02776,2.19727,29.0,70.0
2022-01-18 05:55:04,2022-01-18 05:55:04,771.52545,6.90433,0.04455,2.19727,29.0,70.0
2022-01-18 06:00:19,2022-01-18 06:00:19,771.52545,6.90433,0.03028,2.19727,29.0,70.0
2022-01-18 06:05:34,2022-01-18 06:05:34,771.52545,6.90433,0.036713333333333334,2.19727,29.0,70.0
2022-01-18 06:10:51,2022-01-18 06:10:51,1064.8025,7.0098383333333345,0.04119,2.7832,29.0,70.0
2022-01-18 06:16:07,2022-01-18 06:16:07,766.96344,6.90433,0.03867,2.19727,29.0,71.0
2022-01-18 06:21:21,2022-01-18 06:21:21,790.75909,6.96152,0.036575,2.7832,29.0,71.0
2022-01-18 06:26:35,2022-01-18 06:26:35,790.75909,6.96152,0.03196,2.19727,29.0,71.0
2022-01-18 06:31:49,2022-01-18 06:31:49,1094.8987,7.0098383333333345,0.03951,2.7832,29.0,70.0
2022-01-18 06:37:03,2022-01-18 06:37:03,819.92303,7.01901,0.03448,2.19727,29.0,70.0
2022-01-18 06:42:17,2022-01-18 06:42:17,819.92303,7.01901,0.0286,2.73438,29.0,70.0
2022-01-18 06:47:31,2022-01-18 06:47:31,819.92303,7.07681,0.037135,2.19727,29.0,70.0
2022-01-18 06:52:46,2022-01-18 06:52:46,815.07483,7.13492,0.036855,2.19727,29.0,71.0
2022-01-18 06:58:00,2022-01-18 06:58:00,819.92303,7.07681,0.04707,2.19727,29.0,70.0
2022-01-18 07:03:16,2022-01-18 07:03:16,819.92303,7.07681,0.03951,2.19727,29.0,70.0
2022-01-18 07:08:31,2022-01-18 07:08:31,1118.9447,7.009838333333334,0.05043,2.7832,29.0,71.0
2022-01-18 07:13:47,2022-01-18 07:13:47,1150.0754,7.009838333333334,0.04035,2.7832,29.0,71.0
2022-01-18 07:19:00,2022-01-18 07:19:00,815.4246916666667,7.13492,0.04707,2.24609,29.0,71.0
2022-01-18 07:24:16,2022-01-18 07:24:16,839.91693,7.19334,0.03699,2.29492,29.0,71.0
2022-01-18 07:29:31,2022-01-18 07:29:31,839.91693,7.25207,0.04707,2.29492,29.0,71.0
2022-01-18 07:34:46,2022-01-18 07:34:46,839.91693,7.25207,0.04623,2.29492,29.0,71.0
2022-01-18 07:40:01,2022-01-18 07:40:01,844.91309,7.31112,0.0328,2.34375,29.0,70.0
2022-01-18 07:45:16,2022-01-18 07:45:16,844.91309,7.25207,0.035455,2.92969,29.0,70.0
2022-01-18 07:50:31,2022-01-18 07:50:31,844.91309,7.31112,0.03867,2.34375,29.0,70.0
2022-01-18 07:55:46,2022-01-18 07:55:46,844.91309,7.25207,0.0328,2.34375,29.0,70.0
2022-01-18 08:01:00,2022-01-18 08:01:00,889.6040549999999,7.078923333333333,0.03391666666666667,2.39258,29.0,70.0
2022-01-18 08:06:15,2022-01-18 08:06:15,824.78961,7.25207,0.02608,2.39258,29.0,69.0
2022-01-18 08:11:29,2022-01-18 08:11:29,1132.2817,7.009838333333334,0.03951,2.97852,29.0,69.0
2022-01-18 08:16:44,2022-01-18 08:16:44,824.78961,7.19334,0.02524,2.44141,29.0,69.0
2022-01-18 08:21:58,2022-01-18 08:21:58,824.78961,7.19334,0.03783,2.44141,29.0,69.0
2022-01-18 08:27:16,2022-01-18 08:27:16,829.67474,7.25207,0.03951,2.44141,29.0,68.0
2022-01-18 08:32:31,2022-01-18 08:32:31,804.92377,7.19334,0.03699,2.44141,29.0,68.0
2022-01-18 08:37:46,2022-01-18 08:37:46,1114.469,6.971661666666667,0.03531,3.02734,29.0,67.0
2022-01-18 08:43:00,2022-01-18 08:43:00,809.68115,7.13492,0.04119,2.49023,29.0,67.0
2022-01-18 08:53:22,2022-01-18 08:53:22,1053.8096,7.91913,0.03196,3.07617,29.0,67.0
2022-01-18 08:58:37,2022-01-18 08:58:37,761.47516,7.01901,0.02524,2.49023,29.0,67.0
2022-01-18 09:03:51,2022-01-18 09:03:51,830.7092783333333,7.07681,0.03364,2.53906,29.0,67.0
2022-01-18 09:09:06,2022-01-18 09:09:06,761.47516,7.01901,0.04455,2.53906,29.0,67.0
2022-01-18 09:14:20,2022-01-18 09:14:20,1083.8348,6.971661666666667,0.03112,3.125,29.0,67.0
2022-01-18 09:19:35,2022-01-18 09:19:35,772.745,7.07681,0.033775,2.53906,30.0,68.0
2022-01-18 09:24:48,2022-01-18 09:24:48,775.4771433333334,7.07681,0.03363666666666667,3.22266,30.0,68.0
2022-01-18 09:30:03,2022-01-18 09:30:03,1036.9408,6.952446666666667,0.033775,3.17383,30.0,68.0
2022-01-18 09:35:18,2022-01-18 09:35:18,1043.092,6.971661666666667,0.05043,3.17383,30.0,67.0
2022-01-18 09:40:32,2022-01-18 09:40:32,730.89783,7.01901,0.0328,2.58789,30.0,67.0
2022-01-18 09:45:47,2022-01-18 09:45:47,749.28619,7.01901,0.04455,2.63672,30.0,68.0
2022-01-18 09:51:01,2022-01-18 09:51:01,753.73096,6.96152,0.04287,2.63672,30.0,67.0
2022-01-18 09:56:15,2022-01-18 09:56:15,753.73096,6.96152,0.03196,2.63672,30.0,67.0
2022-01-18 10:01:29,2022-01-18 10:01:29,753.73096,6.96152,0.05043,2.63672,30.0,67.0
2022-01-18 10:06:44,2022-01-18 10:06:44,734.97034,6.96152,0.04707,2.68555,30.0,66.0
2022-01-18 10:11:58,2022-01-18 10:11:58,734.97034,6.90433,0.04791,2.68555,30.0,66.0
2022-01-18 10:17:13,2022-01-18 10:17:13,734.97034,6.90433,0.03531,2.68555,30.0,66.0
2022-01-18 10:22:27,2022-01-18 10:22:27,734.97034,6.90433,0.03531,2.68555,30.0,66.0
2022-01-18 10:27:41,2022-01-18 10:27:41,712.25616,6.90433,0.04455,2.68555,30.0,66.0
2022-01-18 10:32:57,2022-01-18 10:32:57,1025.9937,7.193978333333334,0.05043,2.73438,30.0,65.0
2022-01-18 10:38:12,2022-01-18 10:38:12,997.11658,6.9961883333333335,0.03531,2.73438,30.0,65.0
2022-01-18 10:43:28,2022-01-18 10:43:28,842.1569599999998,6.90433,0.03951,2.73438,30.0,65.0
2022-01-18 10:48:42,2022-01-18 10:48:42,835.9441500000003,6.90433,0.04371,2.7832,30.0,64.0
2022-01-18 10:53:57,2022-01-18 10:53:57,713.37646,6.90433,0.03699,2.7832,31.0,64.0
2022-01-18 10:59:12,2022-01-18 10:59:12,750.3527183333334,6.84745,0.0286,2.7832,30.0,64.0
2022-01-18 11:04:27,2022-01-18 11:04:27,744.7947,6.79088,0.03028,2.7832,31.0,63.0
2022-01-18 11:09:42,2022-01-18 11:09:42,695.20856,6.79088,0.04203,2.83203,31.0,63.0
2022-01-18 11:14:56,2022-01-18 11:14:56,695.20856,6.79088,0.02692,2.83203,31.0,63.0
2022-01-18 11:20:11,2022-01-18 11:20:11,695.20856,6.79088,0.04539,2.83203,31.0,63.0
2022-01-18 11:25:26,2022-01-18 11:25:26,976.06238,6.944555000000001,0.04539,3.4668,31.0,62.0
2022-01-18 11:30:41,2022-01-18 11:30:41,677.29352,6.67863,0.03028,2.88086,31.0,62.0
2022-01-18 11:35:56,2022-01-18 11:35:56,780.8213883333334,6.67863,0.029225,2.97852,31.0,62.0
2022-01-18 11:41:10,2022-01-18 11:41:10,699.30371,6.79088,0.02692,2.97852,31.0,62.0
2022-01-18 11:46:24,2022-01-18 11:46:24,981.80011,6.983398333333334,0.03196,2.97852,31.0,61.0
2022-01-18 11:51:39,2022-01-18 11:51:39,757.5451722222223,6.79088,0.03448,2.97852,31.0,61.0
2022-01-18 11:56:53,2022-01-18 11:56:53,703.41467,6.73461,0.02608,2.88086,31.0,61.0
2022-01-18 12:02:06,2022-01-18 12:02:06,703.41467,6.73461,0.03448,2.73438,31.0,61.0
2022-01-18 12:07:20,2022-01-18 12:07:20,703.41467,6.79088,0.04287,2.7832,31.0,61.0
2022-01-18 12:12:34,2022-01-18 12:12:34,699.30371,6.73461,0.02944,3.17383,31.0,62.0
2022-01-18 12:17:48,2022-01-18 12:17:48,703.41467,6.73461,0.03112,3.125,31.0,61.0
2022-01-18 12:23:02,2022-01-18 12:23:02,730.31744,6.79088,0.03448,3.75977,31.0,60.0
2022-01-18 12:28:16,2022-01-18 12:28:16,718.71362,6.84745,0.02188,2.97852,32.0,61.0
2022-01-18 12:33:31,2022-01-18 12:33:31,971.86823,6.983398333333334,0.03531,3.27148,32.0,61.0
2022-01-18 12:38:46,2022-01-18 12:38:46,700.39862,6.79088,0.031118333333333335,3.90625,32.0,60.0
2022-01-18 12:44:00,2022-01-18 12:44:00,704.51355,6.79088,0.04119,3.27148,32.0,59.0
2022-01-18 12:49:14,2022-01-18 12:49:14,727.19263,6.90433,0.03028,3.125,32.0,59.0
2022-01-18 12:54:29,2022-01-18 12:54:29,727.19263,6.90433,0.03196,3.02734,32.0,59.0
2022-01-18 12:59:44,2022-01-18 12:59:44,727.19263,6.90433,0.03531,3.17383,32.0,59.0
2022-01-18 13:04:59,2022-01-18 13:04:59,731.45581,6.84745,0.02356,3.27148,32.0,58.0
2022-01-18 13:10:15,2022-01-18 13:10:15,731.45581,6.84745,0.03951,3.75977,32.0,58.0
2022-01-18 13:15:29,2022-01-18 13:15:29,731.45581,6.84745,0.03783,3.22266,32.0,58.0
2022-01-18 13:20:44,2022-01-18 13:20:44,712.78973,6.79088,0.04119,3.4668,32.0,57.0
